,step,value,seed,curve_id
568,13.587456,1.53419354841594,0,Tennis
569,13.784064,1.53419354841594,0,Tennis
570,13.988864,1.53435483873491,0,Tennis
571,14.171136,1.53467741937286,0,Tennis
572,14.3872,1.53483870969184,0,Tennis
573,14.585856,1.53500000001082,0,Tennis
574,14.78656,1.53467741937286,0,Tennis
575,14.969856,1.53403225809696,0,Tennis
576,15.178752,1.53064516133839,0,Tennis
577,15.3856,1.52467741947621,0,Tennis
578,15.60064,1.51693548413534,0,Tennis
579,15.798272,1.50903225877593,0,Tennis
580,15.996928,1.50387096808803,0,Tennis
581,16.210944,1.50112903233497,0,Tennis
582,16.41984,1.50048387069856,0,Tennis
583,16.590848,1.50016128939967,0,Tennis
584,16.805888,1.49999999923091,0,Tennis
585,16.995328,1.49999999923091,0,Tennis
586,17.200128,1.49999999923091,0,Tennis
587,17.390592,1.5003225805298,0,Tennis
588,17.590272,1.50048387069856,0,Tennis
589,17.82272,1.50354838678914,0,Tennis
590,18.021376,1.5090322580549,0,Tennis
591,18.203648,1.51612903172931,0,Tennis
592,18.408448,1.52387096758091,0,Tennis
593,18.596864,1.52854838716167,0,Tennis
594,18.787328,1.53080645156724,0,Tennis
595,18.99008,1.53129032261429,0,Tennis
596,19.1744,1.53112903226528,0,Tennis
597,19.360768,1.53096774197634,0,Tennis
598,19.555328,1.53080645168741,0,Tennis
599,19.781632,1.53064516133839,0,Tennis
600,0.009216,0.00566572237960338,0,Pong
601,0.228352,0.047025496831359,0,Pong
602,0.421888,0.0698772354774367,0,Pong
603,0.636928,0.0820113227995529,0,Pong
604,0.843776,0.114518406033178,0,Pong
605,1.020928,0.128541065680744,0,Pong
606,1.216512,0.145325774173899,0,Pong
607,1.409024,0.165439089702142,0,Pong
608,1.601536,0.181373933894776,0,Pong
609,1.77664,0.200212466480374,0,Pong
610,1.967104,0.21310198273267,0,Pong
611,2.168832,0.218201134765452,0,Pong
612,2.37568,0.230099153923921,0,Pong
613,2.579456,0.24114730878187,0,Pong
614,2.81088,0.251841361394347,0,Pong
615,3.024896,0.271883853771869,0,Pong
616,3.236864,0.280169966538297,0,Pong
617,3.438592,0.284206791572463,0,Pong
618,3.627008,0.287889514361157,0,Pong
619,3.818496,0.290014161604322,0,Pong
620,4.013056,0.297733709427182,0,Pong
621,4.186112,0.302407936063772,0,Pong
622,4.371456,0.30885269418992,0,Pong
623,4.578304,0.312889519224086,0,Pong
624,4.793344,0.323441932289188,0,Pong
625,4.968448,0.340934848650319,0,Pong
626,5.152768,0.350354111566084,0,Pong
627,5.372928,0.357790373540127,0,Pong
628,5.566464,0.362889518818842,0,Pong
629,5.76512,0.363101981516938,0,Pong
630,5.956608,0.36508498245866,0,Pong
631,6.157312,0.363172804667659,0,Pong
632,6.344704,0.357719550389406,0,Pong
